text,createTime,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.musicAlbum,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
I ask strangers if they’re happy. Their answers change me every day. #areyouhappy #wholesometiktok #wholesomecontent #positivityonly,2020-08-15 02:51:16,original sound,Are You Happy?,True,,59.0,59,12800,173,115200,114,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""1614262649344005"",""name"":""wholesomecontent"",""title"":"""",""cover"":""""},{""id"":""4556254"",""name"":""positivityonly"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Their answers have changed my life. #areyouhappy #wholesometiktok #wholesomecontent #positivityonly,2020-08-14 01:59:11,original sound,Are You Happy?,True,,59.0,59,545800,18700,2700000,3016,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""1614262649344005"",""name"":""wholesomecontent"",""title"":"""",""cover"":""""},{""id"":""4556254"",""name"":""positivityonly"",""title"":"""",""cover"":""""}]"
I travel around the world and ask strangers if they’re happy. #areyouhappy #truthtok #environmentalscience #environment #colorado,2020-08-12 16:14:59,original sound,Are You Happy?,True,,24.0,24,25700,264,196400,402,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1656470179986438"",""name"":""truthtok"",""title"":"""",""cover"":""""},{""id"":""11776349"",""name"":""environmentalscience"",""title"":"""",""cover"":""""},{""id"":""2193228"",""name"":""environment"",""title"":"""",""cover"":""""},{""id"":""9887"",""name"":""colorado"",""title"":"""",""cover"":""""}]"
Thank you so much for your love. Are you happy changed things for me. Love.,2020-08-11 22:13:21,original sound,Are You Happy?,True,,59.0,59,5911,66,71600,72,[],[]
I want to know if my followers are actually happy. Send me a voice message on IG with your answer. #areyouhappy #wholesometiktok #spotifyplaylists,2020-08-11 03:17:05,original sound,Are You Happy?,True,,44.0,44,20600,107,152700,87,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""72252721"",""name"":""spotifyplaylists"",""title"":"""",""cover"":""""}]"
I ask everyone I meet if they’re happy. #areyouhappy #sneakerheadcheck #sneakerheads #sneakerculture,2020-08-10 00:50:38,original sound,Are You Happy?,True,,56.0,56,18900,260,123800,228,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1639362324069381"",""name"":""sneakerheadcheck"",""title"":"""",""cover"":""""},{""id"":""189265"",""name"":""sneakerheads"",""title"":"""",""cover"":""""},{""id"":""1616050871734277"",""name"":""sneakerculture"",""title"":"""",""cover"":""""}]"
We have to go where India isn’t banned. Comment on my IG post to continue the search. #findthemountainman #jodhpur #areyouhappy,2020-08-09 00:54:17,original sound,Are You Happy?,True,,50.0,50,25300,433,127500,80,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me a voice message on IG with your answer. #areyouhappy,2020-08-07 21:49:50,original sound,Are You Happy?,True,,30.0,31,3287,26,57400,45,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
somebody finally asked me the question #duet with @thejacobbunn,2020-08-06 21:25:00,original sound,Jacob Bunn,True,,59.0,9,2545,5,68100,29,"[""@thejacobbunn""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34""}]"
Are you actually happy? Send me one voice message on IG telling me. #areyouhappy,2020-08-06 01:58:12,if u reading this comment im a fan on any video,Are You Happy?,True,,43.0,43,6020,49,64900,156,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Met a happy group of friends. #areyouhappy #wholesometiktok,2020-08-04 22:30:01,original sound,Are You Happy?,True,,59.0,59,6326,37,74100,53,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
I travel the world and ask strangers one question. Yes he has a tiktok: @jimmyarb1 #areyouhappy #mexico #rapper,2020-08-04 03:20:30,original sound,Are You Happy?,True,,43.0,43,36400,406,187300,129,"[""@jimmyarb1""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""8181"",""name"":""mexico"",""title"":""México lindo y querido! 🇲🇽🇲🇽\n\nNo olvides utilizar el tag #mexico en tu video!"",""cover"":""""},{""id"":""21331"",""name"":""rapper"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. #areyouhappy #wholesometiktok #connecticut #derbyct,2020-08-03 00:26:51,anton are you happy,Are You Happy?,True,,24.0,24,6203,84,72200,37,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""},{""id"":""1630281652283397"",""name"":""derbyct"",""title"":"""",""cover"":""""}]"
TiK tOk iS gEtTiNg BaNnEd. pLs FoLlOw Me #areyouhappy,2020-08-01 19:54:09,original sound,Are You Happy?,True,,48.0,48,24300,255,144300,190,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
"Happiness, fried chicken and New Orleans. Behind the scenes on IG {are_you_happpy} #areyouhappy",2020-08-01 03:22:24,original sound,Are You Happy?,True,,40.0,41,70400,150,424900,354,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. #areyouhappy #colorado #complimentchallenge,2020-07-31 03:48:07,original sound,Are You Happy?,True,,46.0,46,29800,605,114900,1908,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""9887"",""name"":""colorado"",""title"":"""",""cover"":""""},{""id"":""5242807"",""name"":""complimentchallenge"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. #washingtondc #areyouhappy #dmv,2020-07-30 03:52:06,original sound,Are You Happy?,True,,22.0,22,29000,80,161600,137,[],"[{""id"":""104393"",""name"":""washingtondc"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""50032"",""name"":""dmv"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Found this man in Brooklyn. #brooklyn #areyouhappy #newyorker #sustainableliving,2020-07-28 23:58:01,To Be Happy Joey Pecorano,Are You Happy?,True,,47.0,47,68800,240,338200,226,[],"[{""id"":""7175"",""name"":""brooklyn"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""84933"",""name"":""newyorker"",""title"":"""",""cover"":""""},{""id"":""48730203"",""name"":""sustainableliving"",""title"":"""",""cover"":""""}]"
I ask strangers if they are happy. #areyouhappy #brooklyn #newyorker,2020-07-28 04:12:51,original sound,Are You Happy?,True,,56.0,56,6349,52,72800,65,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""7175"",""name"":""brooklyn"",""title"":"""",""cover"":""""},{""id"":""84933"",""name"":""newyorker"",""title"":"""",""cover"":""""}]"
A blind person’s perspective on happiness. #areyouhappy #blindtiktok,2020-07-27 00:33:36,original sound,Are You Happy?,True,,38.0,38,7336,47,64500,49,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1600431298506753"",""name"":""blindtiktok"",""title"":"""",""cover"":""""}]"
i ask strangers if they’re happy. Full interview on YT. #areyouhappy #wholesometiktok #connecticut #sheltonct,2020-07-25 20:27:20,original sound,Are You Happy?,True,,51.0,51,12200,134,88800,77,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""},{""id"":""1629037100182533"",""name"":""sheltonct"",""title"":"""",""cover"":""""}]"
Does anyone ever say they’re not happy? #areyouhappy,2020-07-24 19:32:49,original sound,Are You Happy?,True,,55.0,56,7338,41,81200,37,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Full interview with the Moon Man linked in bio. #areyouhappy #findthemoonchild,2020-07-23 21:28:58,original sound,Are You Happy?,True,,39.0,39,2848,80,58700,35,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1673044550239238"",""name"":""findthemoonchild"",""title"":"""",""cover"":""""}]"
They call him Moon. Can Norfolk send the message? #areyouhappy,2020-07-23 02:47:52,original sound,Are You Happy?,True,,47.0,47,888700,113500,2800000,7396,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask everyone I meet if they’re happy. Met a really smart guy. #areyouhappy,2020-07-19 15:38:54,original sound,Are You Happy?,True,,9.0,9,22300,27,189700,77,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me a voice message on IG with your answer. #areyouhappy,2020-07-19 01:51:02,original sound,Are You Happy?,True,,57.0,57,13800,378,112800,170,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
How I make this documentary while also living with social anxiety #areyouhappy,2020-07-17 16:28:06,original sound,Are You Happy?,True,,47.0,47,5027,11,72300,50,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I only hear fax. #areyouhappy #wholesometiktok #pizzaoven #outdoorcooking #outdoorkitchen,2020-07-17 06:12:49,original sound,Are You Happy?,True,,9.0,9,50600,469,300500,170,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""8033541"",""name"":""pizzaoven"",""title"":"""",""cover"":""""},{""id"":""76472060"",""name"":""outdoorcooking"",""title"":"""",""cover"":""""},{""id"":""36371391"",""name"":""outdoorkitchen"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. #areyouhappy #wholesometiktok #connecticut #sheltonct,2020-07-16 23:48:40,original sound,Are You Happy?,True,,12.0,12,9689,18,105700,59,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""},{""id"":""1629037100182533"",""name"":""sheltonct"",""title"":"""",""cover"":""""}]"
Update regarding the “Blonde Buddha”. YT Link in bio. #areyouhappy #virginiabeach,2020-07-14 21:13:55,original sound,Are You Happy?,True,,47.0,47,52400,302,249600,131,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""26511"",""name"":""virginiabeach"",""title"":"""",""cover"":""""}]"
I travel around the world and ask everyone I meet one question. #areyouhappy,2020-07-14 07:12:57,original sound,Are You Happy?,True,,16.0,16,12100,19,107700,50,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Sometimes the question results in awkward silence but that’s ok. Her full answer is on my YT. Link in bio. #areyouhappy #wholesometiktok,2020-07-13 21:21:48,original sound,Are You Happy?,True,,10.0,10,13900,23,142200,49,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Are you actually happy? Send me a voice memo on IG with your answer. {IG: @are_you_happy},2020-07-12 02:27:16,original sound,Are You Happy?,True,,37.0,37,7354,87,73000,84,"[""@are_you_happy""]",[]
I ask strangers if they’re happy. #areyouhappy #washingtondc #wholesometiktok,2020-07-10 21:38:29,original sound,Are You Happy?,True,,29.0,29,85200,739,483100,438,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""104393"",""name"":""washingtondc"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Are you actually happy? Send voice memo on IG with your answer.,2020-07-10 19:01:37,original sound,Are You Happy?,True,,44.0,44,196600,1659,769100,610,[],[]
I ask strangers if they’re happy. Found sisters. #areyouhappy #wholesometiktok #connecticut,2020-07-09 17:05:02,original sound,Are You Happy?,True,,51.0,51,148400,907,650700,302,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""}]"
Are you happy?,2020-07-09 05:24:07,original sound,Are You Happy?,True,,19.0,19,58100,71,263800,161,[],[]
Every day I ask strangers if they are happy. #areyouhappy #motivationalclip,2020-07-09 03:45:58,original sound,Are You Happy?,True,,15.0,15,12000,155,104300,71,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""68491937"",""name"":""motivationalclip"",""title"":"""",""cover"":""""}]"
Every day I ask strangers if they are happy. #onelove #wholesometiktok #areyouhappy,2020-07-08 16:27:28,original sound,Are You Happy?,True,,20.0,20,8360,20,83200,41,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Listen to the Are You Happy Podcast for more! Link in bio. #areyouhappy #podcast #documentary,2020-07-07 22:19:38,original sound,Are You Happy?,True,,40.0,40,4872,10,63100,30,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""3611815"",""name"":""podcast"",""title"":"""",""cover"":""""},{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me one voice message on IG with your answer. #areyouhappy #wholesometiktok #documentary,2020-07-07 16:10:52,original sound,Are You Happy?,True,,29.0,29,24200,199,135300,139,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me a voice message on IG with your answer. #areyouhappy,2020-07-07 06:12:17,original sound,Are You Happy?,True,,39.0,39,7860,91,80500,138,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Viajo por el mundo y les pregunto a todos los que encuentro si son felices. Lo conocí en México. #felicidad #feliz #mexico #areyouhappy,2020-07-05 21:34:43,original sound,Are You Happy?,True,,17.0,17,3782,81,78700,53,[],"[{""id"":""274394"",""name"":""felicidad"",""title"":"""",""cover"":""""},{""id"":""14509"",""name"":""feliz"",""title"":""Tá feliz? Vem gravar um musical.ly 😀"",""cover"":""""},{""id"":""8181"",""name"":""mexico"",""title"":""México lindo y querido! 🇲🇽🇲🇽\n\nNo olvides utilizar el tag #mexico en tu video!"",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I travel around the world and ask everyone I meet if they’re happy. #areyouhappy #colorado #riflecolorado #icefishing #fishinglife,2020-07-05 06:33:37,original sound,Are You Happy?,True,,19.0,19,49900,249,289700,355,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""9887"",""name"":""colorado"",""title"":"""",""cover"":""""},{""id"":""1640218646957062"",""name"":""riflecolorado"",""title"":"""",""cover"":""""},{""id"":""5120949"",""name"":""icefishing"",""title"":"""",""cover"":""""},{""id"":""208127"",""name"":""fishinglife"",""title"":"""",""cover"":""""}]"
Are you actually happy? Send me one voice message on IG telling me.,2020-07-04 05:28:25,original sound,Are You Happy?,True,,36.0,36,267600,1444,963200,481,[],[]
Every day I ask strangers if they’re happy. #areyouhappy #connecticut #biking #cycling #wholesometiktok,2020-07-02 21:12:35,original sound,Are You Happy?,True,,44.0,44,78400,272,414300,467,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""14356"",""name"":""connecticut"",""title"":"""",""cover"":""""},{""id"":""60404"",""name"":""biking"",""title"":"""",""cover"":""""},{""id"":""162774"",""name"":""cycling"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Part two of The Blonde Buddha aka @jack_lambertt #virginia #norfolk #fishing #swamplife #fishinglife #wholesometiktok #areyouhappy,2020-07-01 20:23:03,original sound,Are You Happy?,True,,21.0,21,15900,69,170500,83,"[""@jack_lambertt""]","[{""id"":""58103"",""name"":""virginia"",""title"":"""",""cover"":""""},{""id"":""405576"",""name"":""norfolk"",""title"":"""",""cover"":""""},{""id"":""8018"",""name"":""fishing"",""title"":"""",""cover"":""""},{""id"":""450859"",""name"":""swamplife"",""title"":"""",""cover"":""""},{""id"":""208127"",""name"":""fishinglife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Listen to the kids bro! #blmmovement #areyouhappy #southcarolina #southcarolinacheck,2020-07-01 18:04:43,original sound,Are You Happy?,True,,13.0,13,28200,174,193500,325,[],"[{""id"":""21160004"",""name"":""blmmovement"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""50839"",""name"":""southcarolina"",""title"":"""",""cover"":""""},{""id"":""1629655630886917"",""name"":""southcarolinacheck"",""title"":"""",""cover"":""""}]"
Please TikTok help find the Mountain Man. #FindTheMountainMan #Jodhpur,2020-06-30 21:41:26,original sound,Are You Happy?,True,,37.0,37,39400,570,209900,234,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""}]"
2020 has been hard on so many of us. #virginia #norfolk #areyouhappy,2020-06-30 18:11:32,original sound,Are You Happy?,True,,17.0,17,42000,222,295000,163,[],"[{""id"":""58103"",""name"":""virginia"",""title"":"""",""cover"":""""},{""id"":""405576"",""name"":""norfolk"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Then this happened. #virginia #suffolkcounty #carcrash #areyouhappy,2020-06-30 00:30:52,original sound,Are You Happy?,True,,46.0,46,60900,557,398000,228,[],"[{""id"":""58103"",""name"":""virginia"",""title"":"""",""cover"":""""},{""id"":""1633984597656598"",""name"":""suffolkcounty"",""title"":"""",""cover"":""""},{""id"":""21869"",""name"":""carcrash"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Walking up to strangers to ask them if they’re happy. #virginia #swamplife #fishinglife #wholesometiktok #areyouhappy,2020-06-29 20:14:53,original sound,Are You Happy?,True,,31.0,31,966800,9865,4700000,2851,[],"[{""id"":""58103"",""name"":""virginia"",""title"":"""",""cover"":""""},{""id"":""450859"",""name"":""swamplife"",""title"":"""",""cover"":""""},{""id"":""208127"",""name"":""fishinglife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers if they’re happy. Then this happened. Part 1 is on my profile. #areyouhappy,2020-06-28 23:59:58,original sound,Are You Happy?,True,,59.0,59,45400,459,300500,233,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Part 2 will be posted very shortly. #areyouhappy,2020-06-28 20:07:25,original sound,Are You Happy?,True,,36.0,36,21800,193,215600,172,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
I ask strangers just one question.,2020-06-28 03:47:15,original sound,Are You Happy?,True,,20.0,20,144500,733,922100,440,[],[]
Can we find the Mountain Man? #findthemountainman #जोधपुर #भारत #jodhpur,2020-06-27 14:04:39,original sound,Are You Happy?,True,,48.0,48,88100,1557,512500,13700,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""1624604406642693"",""name"":""जोधपुर"",""title"":"""",""cover"":""""},{""id"":""1624524354513926"",""name"":""भारत"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""}]"
Every day I ask strangers if they’re happy. #wholesometiktok #areyouhappy,2020-06-27 03:21:53,original sound,Are You Happy?,True,,10.0,10,79200,254,523000,399,[],"[{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Can TikTok help find the Mountain Man? #FindTheMountainMan #Jodhpur,2020-06-26 21:19:55,original sound,Are You Happy?,True,,53.0,53,1200000,91400,3900000,124400,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""}]"
Can TikTok help me find this man? #FindTheMountainMan #tiktokindia #jodhpur #areyouhappy,2020-06-25 18:50:58,original sound,Are You Happy?,True,,36.0,36,66400,2914,317500,310,[],"[{""id"":""1670498067081221"",""name"":""findthemountainman"",""title"":"""",""cover"":""""},{""id"":""57511693"",""name"":""tiktokindia"",""title"":""Be the change.musical.ly is now TikTok@indiatiktok #tiktokindia"",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Part 2 of the Moustache Man posting later today. #moustache #jodhpur #jodhpurcity #jaipurcity,2020-06-25 14:59:07,original sound,Are You Happy?,True,,27.0,27,14500,46,231600,150,[],"[{""id"":""328942"",""name"":""moustache"",""title"":"""",""cover"":""""},{""id"":""22287159"",""name"":""jodhpur"",""title"":"""",""cover"":""""},{""id"":""84695652"",""name"":""jodhpurcity"",""title"":"""",""cover"":""""},{""id"":""18904806"",""name"":""jaipurcity"",""title"":"""",""cover"":""""}]"
How I found The Sunrise Girl #freethesunrisegirl #areyouhappy,2020-06-24 22:16:50,original sound,Are You Happy?,True,,46.0,46,68400,128,450100,222,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
They called her crazy. #freethesunrisegirl,2020-06-23 15:46:08,original sound,Are You Happy?,True,,59.0,59,136200,168,730500,338,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""}]"
I spoke with the Sunrise Girl! Going live with Sunrise Girl at 12 PM EST,2020-06-23 15:43:39,original sound,Are You Happy?,True,,58.0,58,78900,141,506700,376,[],[]
I found the Sunrise Girl. The final parts will be posted tomorrow. #freethesunrisegirl,2020-06-22 15:12:26,original sound,Are You Happy?,True,,39.0,39,610500,1708,2300000,2457,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""}]"
I am on a mission to #freethesunrisegirl,2020-06-22 14:46:03,original sound,Are You Happy?,True,,47.0,47,1200000,6072,4500000,3025,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""}]"
Found a girl who ran away from home. #freethesunrisegirl,2020-06-21 19:28:05,original sound,Are You Happy?,True,,33.0,33,74400,66,599500,148,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""}]"
I found a couple who ran away together.,2020-06-21 19:23:11,Wait,M83,False,"Hurry Up, We're Dreaming",30.0,56,78000,138,573400,75,[],[]
I met a girl who ran away from home. Part 5 posting tomorrow.,2020-06-20 10:36:12,Outro,M83,False,"Hurry Up, We're Dreaming",30.0,45,484500,901,2500000,830,[],[]
Met a girl who ran away from home. Part 4 is posted,2020-06-20 10:32:27,original sound,Are You Happy?,True,,16.0,16,55600,52,460700,39,[],[]
I met this girl who ran away from home: Part 2,2020-06-19 19:36:09,original sound,Are You Happy?,True,,24.0,24,70900,107,487700,109,[],[]
Met this girl who ran away from home. Part 2 is posted!,2020-06-19 19:32:15,original sound,Are You Happy?,True,,10.0,10,40300,167,347900,56,[],[]
